CID,SMILES
81341185,CC(C)(C)C1=CC=C(C=C1)C(=O)NOCC(F)(F)F
81341186,CCN1C(=CC(=N1)C(C)C)C(=O)NOCC(F)(F)F
81341187,C1=CN=CC=C1CCC(=O)NOCC(F)(F)F
81341188,CC1=C(SC(=N1)C2=CC=CS2)C(=O)NOCC(F)(F)F
81341189,CC1=C(OC=C1)C(=O)NOCC(F)(F)F
81341190,CS(=O)(=O)C1=CC=C(C=C1)C(=O)NOCC(F)(F)F
81341191,COC1=CC(=C(C=C1C(=O)NOCC(F)(F)F)Cl)I
81342727,C1=CC=C2C(=C1)C(=NO2)CC(=O)NOCC(F)(F)F
81342728,CC1=C(C=CC(=C1)Cl)OCC(=O)NOCC(F)(F)F
81342729,CC1=CC(=C(C=C1)C(=O)NOCC(F)(F)F)C
81342730,CC1=C(C=CC(=C1)Br)C(=O)NOCC(F)(F)F
81342731,C1=CC=C2C(=C1)C=CN=C2C(=O)NOCC(F)(F)F
81342732,CSC1=CC(=C(C=C1)Cl)C(=O)NOCC(F)(F)F
81342733,CC1=C(C=CC=C1Br)C(=O)NOCC(F)(F)F
81342734,CC1=NOC(=C1C(=O)NOCC(F)(F)F)C(C)C
81342735,C1=CC=C(C=C1)SCCCC(=O)NOCC(F)(F)F
81342736,CC(=O)NC1=NC(=CS1)C(=O)NOCC(F)(F)F
81342737,C1=C(C=C(C=C1Cl)Cl)/C=C/C(=O)NOCC(F)(F)F
81342738,CC1=NC(=CS1)/C=C/C(=O)NOCC(F)(F)F
81342739,C1=CSC=C1C2=NC(=CS2)C(=O)NOCC(F)(F)F
81342740,CCOC1=CC=CC=C1/C=C/C(=O)NOCC(F)(F)F
81342741,C1=CC(=C(C=C1/C=C/C(=O)NOCC(F)(F)F)Cl)Cl
81342742,C1=C(C=C(C=C1[N+](=O)[O-])Cl)C(=O)NOCC(F)(F)F
81342743,CC(C)C(C)C(=O)NOCC(F)(F)F
81342744,CC1=CC(=CN=C1)C(=O)NOCC(F)(F)F
81342812,C1=C(C(=C(C(=N1)C(=O)NOCC(F)(F)F)Cl)Cl)Cl
81342813,CC(C)(C1=CC=CC=C1)C(=O)NOCC(F)(F)F
81342814,C1COC2=C(O1)C=CC(=C2)C(=O)NOCC(F)(F)F
81342815,CC1CC1C(=O)NOCC(F)(F)F
81342816,COC1=CC=CC(=C1)/C=C/C(=O)NOCC(F)(F)F
81342817,C1=CC=C2C(=C1)C=CC=C2C(=O)NOCC(F)(F)F
81342818,C1=CC(=C(C(=C1)C(F)(F)F)F)C(=O)NOCC(F)(F)F
81342819,CC1=C(SC(=C1)C(=O)NOCC(F)(F)F)Br
81342820,C1CCC2=C(CC1)SC(=C2)C(=O)NOCC(F)(F)F
81342821,CC1=CC=CC=C1SCC(=O)NOCC(F)(F)F
81342822,C1CCC(C1)C(=O)NCCC(=O)NOCC(F)(F)F
81342823,C1=C(C=NN1CC(=O)NOCC(F)(F)F)[N+](=O)[O-]
81342824,CSC1=NC=C(C(=N1)C(=O)NOCC(F)(F)F)Cl
81342825,CSC1=CC=C(C=C1)C(=O)NOCC(F)(F)F
81342826,C1=CC(=CC(=C1)Br)CCC(=O)NOCC(F)(F)F
81342827,C1CCC(=O)N(CC1)CC(=O)NOCC(F)(F)F
81342828,CC1=C(C(=NC(=O)N1)SC)C(=O)NOCC(F)(F)F
81342829,CC1=C(C=C(C=C1)C(=O)NOCC(F)(F)F)Br
81342831,C1=CSC=C1CC(=O)NOCC(F)(F)F
81342897,CC1CCC2=C(C1)SC=C2C(=O)NOCC(F)(F)F
81342898,C1=CC=C(C(=C1)SCCC(=O)NOCC(F)(F)F)Cl
81342899,CC1=C(C=C(C=C1OC)C(=O)NOCC(F)(F)F)OC
81342900,C1=CC=C(C=C1)SCCC(=O)NOCC(F)(F)F
81342901,CC1=CC(=CC(=C1)Cl)C(=O)NOCC(F)(F)F
81342902,CC1=C(OC2=C1C=C(C=C2)Br)C(=O)NOCC(F)(F)F
81342903,CCOC1=CC=C(C=C1)OCC(=O)NOCC(F)(F)F
81342904,C1=CC(=C(C=C1[N+](=O)[O-])F)C(=O)NOCC(F)(F)F
81342905,C1COCC1C(=O)NOCC(F)(F)F
81342906,CC(C)C(=O)N1CCCC(C1)C(=O)NOCC(F)(F)F
81342907,C1CC1(C2=CC=C(C=C2)F)C(=O)NOCC(F)(F)F
81342908,C1CC2=C(C1)C=C(C=C2)SCC(=O)NOCC(F)(F)F
81342909,CN1C=C(C=N1)C(=O)NOCC(F)(F)F
81342910,CS(=O)(=O)C1=C(C=CC(=C1)C(=O)NOCC(F)(F)F)Cl
81342911,COC1=CC=CC=C1C(=O)NOCC(F)(F)F
81342912,C1CCC(CC1)C(=O)NOCC(F)(F)F
81342913,CCOCC(=O)NOCC(F)(F)F
81342914,C1=CC(=CC(=C1)Cl)C(=O)NCC(=O)NOCC(F)(F)F
81342980,C1=CC(=NC=C1C(=O)NOCC(F)(F)F)N2C=NC=N2
81342981,CC(C)COC1=CC=C(C=C1)C(=O)NOCC(F)(F)F
81342982,C1=CC(=O)NN=C1C(=O)NOCC(F)(F)F
81342983,CC1=CC(=CC=C1)OC(C)C(=O)NOCC(F)(F)F
81342984,CSCCC(=O)NOCC(F)(F)F
81342985,CC1(C(=O)N(C(=O)N1)CC(=O)NOCC(F)(F)F)C
81342986,C1CCC(CC1)CC(=O)NOCC(F)(F)F
81342987,C1OC2=C(O1)C=C(C=C2)/C=C/C(=O)NOCC(F)(F)F
81342988,C1=CSC2=NC(=CN21)CC(=O)NOCC(F)(F)F
81342989,CC1=CC=C(C=C1)/C=C/C(=O)NOCC(F)(F)F
81342990,CN1C(=O)C=CC(=N1)C(=O)NOCC(F)(F)F
81342991,CC(C)(C)NCC(=O)NOCC(F)(F)F
81342992,CC(CC(=O)NOCC(F)(F)F)C(C)(C)C
81342993,CC1=NC(=C(C=C1)C(=O)NOCC(F)(F)F)C
81342994,C1=CC(=C(C(=C1)F)F)C(=O)NOCC(F)(F)F
81342995,CC1=C(C(=NC(=N1)C)SC)C(=O)NOCC(F)(F)F
81342996,C1=CSC(=C1)C2=NC(=CS2)CC(=O)NOCC(F)(F)F
81342997,CC(C(=O)NOCC(F)(F)F)OC1=CC=C(C=C1)C#N
81342998,C1=CC(=CC=C1OCC(=O)NOCC(F)(F)F)F
81342999,C1=CSC(=C1)CCC(=O)NOCC(F)(F)F
81343000,C1=CC=C2C(=C1)C(=CN2)CCC(=O)NOCC(F)(F)F
81343071,C1=CC(=C(C(=C1)F)C(=O)NOCC(F)(F)F)F
81343072,C1=CC(=C(C=C1Cl)Cl)CCC(=O)NOCC(F)(F)F
81343073,C1=C(C=C(C(=C1C(=O)NOCC(F)(F)F)I)Cl)Cl
81343074,CSCC(=O)NOCC(F)(F)F
81343075,C1=CC=C2C(=C1)N(C(=O)O2)CC(=O)NOCC(F)(F)F
81343076,CC1=CC(=C(C=C1)OCC(=O)NOCC(F)(F)F)OC
81343077,C1=CC(=CC(=C1)F)OCC(=O)NOCC(F)(F)F
81343078,CCCCC1=CC=C(C=C1)CC(=O)NOCC(F)(F)F
81343079,C1=CC=C(C(=C1)F)SCC(=O)NOCC(F)(F)F
81343080,C1=CC(=CC(=C1)Cl)OCC(=O)NOCC(F)(F)F
81343081,CC1=CC(=C(C=C1)[N+](=O)[O-])C(=O)NOCC(F)(F)F
81343082,C1=CC(=NC=C1Br)C(=O)NOCC(F)(F)F
81343083,C1CCN(C1)CCC(=O)NOCC(F)(F)F
81343084,C1CC1CN2CC(CC2=O)C(=O)NOCC(F)(F)F
81343085,CN1C(=O)CCC(=N1)C(=O)NOCC(F)(F)F
81343086,CC1=CC=C(S1)/C=C/C(=O)NOCC(F)(F)F
81343087,C1=CC(=C(C(=C1)Cl)/C=C/C(=O)NOCC(F)(F)F)F
81343088,C1=CC(=CC=C1OCCCC(=O)NOCC(F)(F)F)Br
81343149,C1=CC(=C(C=C1F)F)OCC(=O)NOCC(F)(F)F
81343150,C(C#N)SCC(=O)NOCC(F)(F)F
81343151,C1=CC(=C(C=C1F)Br)C(=O)NOCC(F)(F)F
81343152,CN1C=C(C=N1)/C=C/C(=O)NOCC(F)(F)F
81343153,C1=CC(=CC=C1CC(=O)NOCC(F)(F)F)OC(F)F
81343154,C1CC(=O)N(C1)CC(=O)NOCC(F)(F)F
81343155,C1=CC=C(C(=C1)/C=C/C(=O)NOCC(F)(F)F)F
81343156,CC(C(=O)NOCC(F)(F)F)NC(=O)C1=CC=CO1
81343157,CC1=C(C=C(C=C1)SC)C(=O)NOCC(F)(F)F
81343158,COCC1=CC=CC=C1C(=O)NOCC(F)(F)F
81343159,C1=CC=C2C=C(C=CC2=C1)CC(=O)NOCC(F)(F)F
81343160,C1=C(OC(=C1)[N+](=O)[O-])C(=O)NOCC(F)(F)F
81343161,CCCC(=O)NOCC(F)(F)F
81343162,CC1(CCCO1)C(=O)NOCC(F)(F)F
81343163,C1=CC(=NC=C1C(=O)NOCC(F)(F)F)Cl
81343164,CC(C(=O)NOCC(F)(F)F)N1C=NC2=CC=CC=C21
81343165,CC1=CC(=C2C(=NOC2=N1)C)C(=O)NOCC(F)(F)F
81343166,CC1=CC2=CC=CC=C2N1CC(=O)NOCC(F)(F)F
81343167,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)NOCC(F)(F)F
81343168,C1=C(SC(=C1)Br)/C=C/C(=O)NOCC(F)(F)F
81343235,C1=CC=C(C=C1)N2C=C(N=N2)C(=O)NOCC(F)(F)F
81343236,CCC1=CC=C(S1)C(=O)NOCC(F)(F)F
81343238,C1=CC=C(C=C1)C2=NNC(=C2)C(=O)NOCC(F)(F)F
81343239,CS(=O)(=O)CC1=CC=C(C=C1)C(=O)NOCC(F)(F)F
81343240,CSCCC(C(=O)NOCC(F)(F)F)NC(=O)N
81343241,C1CC(OC1)CCC(=O)NOCC(F)(F)F
81343242,CS(=O)(=O)N1CCCC(C1)C(=O)NOCC(F)(F)F
81343243,CC(C)COC1=CC=CC(=C1)C(=O)NOCC(F)(F)F
81343244,C1=CC(=CC=C1/C=C/C(=O)NOCC(F)(F)F)[N+](=O)[O-]
81343245,COCC(=O)NOCC(F)(F)F
81343246,C1=CC=C2C(=C1)C(=CC(=O)N2)C(=O)NOCC(F)(F)F
81343247,CCN1C(=CC(=N1)C)C(=O)NOCC(F)(F)F
81343248,C1=C(N=CS1)C(=O)NOCC(F)(F)F
81343249,C1=CC(=CC=C1C(=O)NOCC(F)(F)F)NC(=O)N
81343250,CC1=C(SC(=N1)C)C(=O)NOCC(F)(F)F
81343251,C1=CSC(=C1)C2=NC(=CS2)C(=O)NOCC(F)(F)F
81343252,CC1CCC2=C(C1)C=C(S2)C(=O)NOCC(F)(F)F
81343253,C1COC2=C(O1)C=C(C=C2Cl)C(=O)NOCC(F)(F)F
81343326,C1=COC=C1C(=O)NCCC(=O)NOCC(F)(F)F
81343327,C1=CC2=NNN=C2C=C1C(=O)NOCC(F)(F)F
81343328,C1=CC(=C(C=C1Cl)C(=O)NOCC(F)(F)F)F
81343329,C1=C(SC(=C1)Br)CCCC(=O)NOCC(F)(F)F
81343330,C1=CC(=CC(=C1)Cl)CSCC(=O)NOCC(F)(F)F
81343331,COC1=CC=CC=C1CCC(=O)NOCC(F)(F)F
81343332,C1=CC=C2C(=C1)N=CN2CC(=O)NOCC(F)(F)F
81343333,CCC1=C(SC=C1)C(=O)NOCC(F)(F)F
81343334,CCOC1=CC=C(C=C1)SCC(=O)NOCC(F)(F)F
81343335,CC(=O)NC1=CC=C(C=C1)C(=O)NOCC(F)(F)F
81343336,C1=CC=C(C=C1)OCCC(=O)NOCC(F)(F)F
81343337,CCC(C)C(C1=CC=CC=C1)C(=O)NOCC(F)(F)F
81343338,C1CSCCC1CC(=O)NOCC(F)(F)F
81343339,CN1C(=C(C=N1)C(=O)NOCC(F)(F)F)N2C=CC=C2
81343340,C1C(=CC2=C(O1)C=CC(=C2)Cl)C(=O)NOCC(F)(F)F
81343341,CC1=C(SC(=N1)C2=CSC=C2)C(=O)NOCC(F)(F)F
81343342,C1=CC(=C(C=C1F)C(=O)NOCC(F)(F)F)F
81343416,CN(C)C(=O)N1CCCC(C1)C(=O)NOCC(F)(F)F
81343417,CC1=C(C(=O)NC(=O)N1)CCC(=O)NOCC(F)(F)F
81343418,C1OC2=C(O1)C=C(C=C2)CCC(=O)NOCC(F)(F)F
81343419,C1=CC2=C(C(=C1)C(=O)NOCC(F)(F)F)N=CC=C2
81343420,C1=CC(=CC=C1F)SCC(=O)NOCC(F)(F)F
81343421,C1=CC(=NC(=C1)Cl)C(=O)NOCC(F)(F)F
81343422,COCCC(=O)NOCC(F)(F)F
81343423,CC1=CC(=C(C=C1)OC)/C=C/C(=O)NOCC(F)(F)F
81343424,CCOC1=CC=C(C=C1)C(=O)NOCC(F)(F)F
81343425,C1CC2CC1CC2CC(=O)NOCC(F)(F)F
81343426,C1=CC=C(C(=C1)C#N)OCC(=O)NOCC(F)(F)F
81343427,C1=CC(=C(C=C1Cl)Cl)OCC(=O)NOCC(F)(F)F
81343428,C1=CC(=CC=C1C(=O)NOCC(F)(F)F)I
81343429,CN(C)C1=CC=C(C=C1)/C=C/C(=O)NOCC(F)(F)F
81343430,CCCCCCCCC(=O)NOCC(F)(F)F
81343431,CCC1=C(SN=N1)C(=O)NOCC(F)(F)F
81343432,C1=CSC2=C1C(=O)N(C=N2)CC(=O)NOCC(F)(F)F
81343504,C1=CC=C(C=C1)CCCC(=O)NOCC(F)(F)F
81343505,C1=CN(N=C1[N+](=O)[O-])CC(=O)NOCC(F)(F)F
81343506,CCOC1=CC=CC=C1C(=O)NOCC(F)(F)F
81343507,CC1=CC(=C(C=C1)/C=C/C(=O)NOCC(F)(F)F)C
81343508,COC1=C(C=C(C=C1)C(=O)NOCC(F)(F)F)F
81343509,CSC1=C(C=C(C=C1)C(=O)NOCC(F)(F)F)[N+](=O)[O-]
81343510,CC1=C(C=CC=N1)C(=O)NOCC(F)(F)F
81343511,C1=CN(N=N1)CC(=O)NOCC(F)(F)F
81343512,C1=CC(=C(C=C1SCC(=O)NOCC(F)(F)F)F)F
81343513,CCC1=NOC(=C1C(=O)NOCC(F)(F)F)C
81343514,CC(C(=O)NOCC(F)(F)F)NC(=O)N
81343515,C1=COC(=C1)C(=O)NCCC(=O)NOCC(F)(F)F
81343516,C1=CC=C(C=C1)CSCC(=O)NOCC(F)(F)F
81343517,CC(C(=O)NOCC(F)(F)F)OC1=C(C=C(C=C1)Cl)Cl
81343518,C1=CC(=CC=C1OCCC(=O)NOCC(F)(F)F)F
81343519,CCOCCCC(=O)NOCC(F)(F)F
81343520,C1CCC(C1)(C2=CC=CC=C2)C(=O)NOCC(F)(F)F
81343521,CC1CC1C2=CC=C(O2)CCC(=O)NOCC(F)(F)F
81343522,CC1=CC(=NC2=NC(=NN12)C(=O)NOCC(F)(F)F)C
81343591,CC1=C(SC=C1)C(=O)NOCC(F)(F)F
81343592,COC1=C(SC=C1)C(=O)NOCC(F)(F)F
81343593,C1=C(C=C(C(=C1F)C(=O)NOCC(F)(F)F)F)F
81343594,CS(=O)(=O)NC1=CC=C(C=C1)C(=O)NOCC(F)(F)F
81343595,CC1=CC=CC=C1OCCCC(=O)NOCC(F)(F)F
81343596,C1=CC(=C(C=C1SCCC(=O)NOCC(F)(F)F)F)F
81343597,CCCN1C(=O)C=CC(=N1)C(=O)NOCC(F)(F)F
81343598,CC(C)CCC(=O)NOCC(F)(F)F
81343599,CC1=CC(=C(C=C1)C(=O)NOCC(F)(F)F)F
81343600,CC1=CC(=C(C=C1)Br)C(=O)NOCC(F)(F)F
81343601,CC1=C(C=C(C=C1)F)C(=O)NOCC(F)(F)F
81343602,CC(C(=O)NOCC(F)(F)F)OC1=CC=C(C=C1)Br
81343603,CC1=CC(=C(C(=C1)C)OCC(=O)NOCC(F)(F)F)C
81343604,COC1=CC=C(C=C1)CC(=O)NOCC(F)(F)F
81343605,CC1=C(SC=N1)C(=O)NOCC(F)(F)F
81343606,COC1=C(C=CC(=C1)Cl)C(=O)NOCC(F)(F)F
81343607,CC(=O)NCCCCCC(=O)NOCC(F)(F)F
81343608,C1=CC=C(C=C1)C2=C(C=NN2)C(=O)NOCC(F)(F)F
81343609,C1=COC(=C1)CCC(=O)NOCC(F)(F)F
81343610,C1CSC2=NC=C(C(=O)N21)C(=O)NOCC(F)(F)F
81343678,CCC1=CC=C(C=C1)C(=O)NOCC(F)(F)F
81343679,C1CCC(CC1)CCC(=O)NOCC(F)(F)F
81343680,COCC1=CC(=NO1)C(=O)NOCC(F)(F)F
81343681,CC1=C(ON=C1)C(=O)NOCC(F)(F)F
81343682,CC1=C(C(=CC=C1)C(=O)NOCC(F)(F)F)[N+](=O)[O-]
81343683,C1CC1N2CC(CC2=O)C(=O)NOCC(F)(F)F
81343684,C1=C(SC=C1C(=O)NOCC(F)(F)F)Br
81343685,CC1=C(OC2=C1C=CC=C2F)C(=O)NOCC(F)(F)F
81343686,COC1=CC(=C(C=C1)OC)C(=O)NOCC(F)(F)F
81343687,C1=CC(=CC=C1C(=O)NOCC(F)(F)F)Br
81343688,C1=CC(=CC=C1C(=O)NOCC(F)(F)F)Cl
81343689,CC(C(=O)NOCC(F)(F)F)OC1=CC=C(C=C1)OC
81343690,CC(C)(C)CC(=O)NOCC(F)(F)F
81343691,CC(C(=O)NOCC(F)(F)F)OC1=CC=C(C=C1)F
81343692,C1=CC=C(C=C1)SCC(=O)NOCC(F)(F)F
81343693,CC1=CC(=CC=C1)OCCCC(=O)NOCC(F)(F)F
81343694,CC(C)C1=NC=C(C(=N1)C(=O)NOCC(F)(F)F)Cl
81343695,C=CCOC1=CC=CC=C1C(=O)NOCC(F)(F)F
81343696,CC1=NN(C(=C1/C=C/C(=O)NOCC(F)(F)F)Cl)C
81343697,C1COC2=C1C=C(C=C2)/C=C/C(=O)NOCC(F)(F)F
81343770,C1=C(SC(=C1)Br)C(=O)NOCC(F)(F)F
81343771,C1=CC=C(C(=C1)CCC(=O)NOCC(F)(F)F)Cl
81343772,CC1=C(OC=N1)C(=O)NOCC(F)(F)F
81343773,CC1=CSC=C1C(=O)NOCC(F)(F)F
81343774,C1CC1N2C=NN=C2SCC(=O)NOCC(F)(F)F
81343775,CN1C(=O)C=CN(C1=O)CC(=O)NOCC(F)(F)F
81343776,CCCCC(CC)C(=O)NOCC(F)(F)F
81343777,CC1=C(OC(=C1C(=O)NOCC(F)(F)F)C)C
81343778,C1=CSC(=C1)C(=O)NCCC(=O)NOCC(F)(F)F
81343779,C1COCCC1C(=O)NOCC(F)(F)F
81343780,CC1=CC(=CC(=C1)C(=O)NOCC(F)(F)F)C
81343781,CC1=CC=CC=C1OCC(=O)NOCC(F)(F)F
81343782,C1CC1C2=CC(=NO2)C(=O)NOCC(F)(F)F
81343783,CC1=CC(=NN1CCC(=O)NOCC(F)(F)F)C
81343784,C1=CC(=CC=C1C2=NNN=N2)C(=O)NOCC(F)(F)F
81343785,CC1=CC2=C(C=C1)C(=CO2)CC(=O)NOCC(F)(F)F
81343786,COC1=CC=CC=C1CC(=O)NOCC(F)(F)F
81343787,CSC1=CC=CC=C1C(=O)NOCC(F)(F)F
81343788,C1C2=C(CO1)C=C(C=C2)C(=O)NOCC(F)(F)F
81343790,CC(C)N1CC(CC1=O)C(=O)NOCC(F)(F)F
81343791,C1=CC=C(C(=C1)C(=O)NOCC(F)(F)F)SC(F)F
81343792,C1CC1(C2=CC=CC=C2)C(=O)NOCC(F)(F)F
81343863,CC1=C(C(=NN1C)C)/C=C/C(=O)NOCC(F)(F)F
81343864,C1=CC(=C(C(=C1C(=O)NOCC(F)(F)F)F)F)F
81343865,C1=CC(=C(C=C1CC(=O)NOCC(F)(F)F)F)F
81343866,CC(C)(C(=O)NOCC(F)(F)F)OC1=CC=C(C=C1)F
81343867,C1CC(SC1)C(=O)NOCC(F)(F)F
81343868,CC(C)CC1(CCCC1)C(=O)NOCC(F)(F)F
81343869,C1=CSC2=NC3=C(N21)C=C(S3)C(=O)NOCC(F)(F)F
81343870,C1=CC=C2C(=C1)N=C(O2)/C=C/C(=O)NOCC(F)(F)F
81343871,CCOC1=CC=CC=C1OCC(=O)NOCC(F)(F)F
81343872,C1=CC=C(C(=C1)CCC(=O)NOCC(F)(F)F)O
81343873,C1=CC(=C(C=C1F)C(=O)NOCC(F)(F)F)Br
81343874,CC(C)C1=CC=CC=C1OCC(=O)NOCC(F)(F)F
81343875,COC1=C(C=C(C=C1)Br)/C=C/C(=O)NOCC(F)(F)F
81343876,C1=CN=C(C=N1)C(=O)NOCC(F)(F)F
81343877,CC1=CC(=C(C=C1)C)C(=O)NOCC(F)(F)F
81343878,C1=CC(=C(C=C1CCC(=O)NOCC(F)(F)F)F)F
81343879,CC1=NN(C2=C1C=C(C=N2)C(=O)NOCC(F)(F)F)C
81343880,CCCCCC(=O)NOCC(F)(F)F
81343881,CCCCC1CCC(CC1)C(=O)NOCC(F)(F)F
81343945,CCOC1=CC=CC=C1CCC(=O)NOCC(F)(F)F
81343946,C1=CC(=CC=C1C(=O)NOCC(F)(F)F)F
81343947,C1=C(C=NC=C1Br)C(=O)NOCC(F)(F)F
81343948,CC1=C(C=C(C=C1)OCCC(=O)NOCC(F)(F)F)C
81343949,C1=C(C=NN1)C(=O)NOCC(F)(F)F
81343950,C1=CC(=C(C(=C1)F)CC(=O)NOCC(F)(F)F)F
81343951,CC1CCC(O1)C(=O)NOCC(F)(F)F
81343952,C1=CC=C(C=C1)NC(=O)NCC(=O)NOCC(F)(F)F
81343953,CN1C=CC=C1C(=O)NOCC(F)(F)F
81343954,COC1=C(C=C(C=C1)CC(=O)NOCC(F)(F)F)F
81343955,CC1=C(C=CC(=C1)OCC(=O)NOCC(F)(F)F)Cl
81343956,CC1=CC(=CC(=C1)OCCC(=O)NOCC(F)(F)F)C
81343957,CC1=C(C2=C(O1)N=CNC2=O)C(=O)NOCC(F)(F)F
81343958,CC1=C(NC2=C1C=C(C=C2)C(=O)NOCC(F)(F)F)C
81343959,CCCCN1C(=O)C=CC(=N1)C(=O)NOCC(F)(F)F
81343960,CC1=CN=C(C=N1)C(=O)NOCC(F)(F)F
81343961,COC1=CC=C(C=C1)OCCC(=O)NOCC(F)(F)F
81343962,CN(C)C1=NC=C(C=C1)C(=O)NOCC(F)(F)F
81343963,C1=C(N=NS1)C(=O)NOCC(F)(F)F
81343964,C1CC1N2C(=NN=N2)SCC(=O)NOCC(F)(F)F
81343965,C1CC(C1)(C2=CC(=CC=C2)Cl)C(=O)NOCC(F)(F)F
81344031,COCC1=CC(=CC=C1)C(=O)NOCC(F)(F)F
81344032,CC1=CC=C(C=C1)CC(=O)NOCC(F)(F)F
81344033,C1=CC(=C(C=C1CC(=O)NOCC(F)(F)F)Cl)Cl
81344034,C1C(ON=C1C2=CC=CC=C2)C(=O)NOCC(F)(F)F
81344035,C1=CC(=CC(=C1)C(F)(F)F)C(=O)NOCC(F)(F)F
81344036,C1=CC(=C(C=C1Cl)C(=O)NOCC(F)(F)F)Cl
81344037,CC1=NOC2=C1C=C(C=N2)C(=O)NOCC(F)(F)F
81344038,C1=C(NC=N1)C(=O)NOCC(F)(F)F
81344039,COC1=C(C=C(C=C1)/C=C/C(=O)NOCC(F)(F)F)F
81344040,C1=CC=C(C=C1)S(=O)(=O)CCC(=O)NOCC(F)(F)F
81344041,C1=CC(=C(C=C1OCCC(=O)NOCC(F)(F)F)Cl)Cl
81344042,CN(C)C1=CC=C(C=C1)CCC(=O)NOCC(F)(F)F
81344043,C1=COC=C1C(=O)NOCC(F)(F)F
81344044,C1=CC(=CC=C1/C=C/C(=O)NOCC(F)(F)F)C#N
81344045,C1=CSC(=C1)CSCC(=O)NOCC(F)(F)F
81344046,CCN1C2=C(C=C(C=C2)C(=O)NOCC(F)(F)F)N=N1
81344047,C1=CC=C(C(=C1)OCC(=O)NOCC(F)(F)F)F
81344048,C1CCC(CC1)CCCC(=O)NOCC(F)(F)F
81344049,C1=CC(=C(C=C1C(=O)NOCC(F)(F)F)F)[N+](=O)[O-]
81344050,C1=COC(=C1)C2=NC(=CS2)CC(=O)NOCC(F)(F)F
81344051,CC(C)C(=O)NOCC(F)(F)F
81344052,COC1=C(C=CC=N1)C(=O)NOCC(F)(F)F
81345744,C1=CC(=NC=C1C(=O)NOCC(F)(F)F)N2C=CN=C2
81348306,C[C@@H](C1=CC=C(C=C1)F)NCC2=CC=C(O2)[N+](=O)[O-]
81351134,C[C@H](C1=CC=C(C=C1)F)NCC2=CC=C(O2)[N+](=O)[O-]
81357989,C1C(C1C2=CC=C(O2)[N+](=O)[O-])CO
81365547,C[C@@H](C1=CC(=CC=C1)F)NCC2=CC=C(O2)[N+](=O)[O-]
81367212,C[C@H](C1=CC(=CC=C1)F)NCC2=CC=C(O2)[N+](=O)[O-]
81380324,C[C@H](C1=CC=CC=C1F)NCC2=CC=C(O2)[N+](=O)[O-]
81421261,CC1=C(C(=NN1)C)CC(=O)NOCC(F)(F)F
81421262,CC1=C(C=NO1)C(=O)NOCC(F)(F)F
81421362,C1=CC(=O)N(NC1=O)CC(=O)NOCC(F)(F)F
81421487,CCCC(CC(=O)NOCC(F)(F)F)N1C=CN=C1
81421521,C1=CC=C(C=C1)CONC(=O)C2=CC(=C(C=C2)F)Cl
81421571,C1CNCCC1(C2=CC=CC=C2)C(=O)NOCC(F)(F)F
81422623,CCONC(=O)C1=CC(=C(C=C1)F)Cl
81422749,CONC(=O)C1=CC(=C(C=C1)F)Cl
81423044,C1=CSC(=C1)C2=NN(N=N2)CC(=O)NOCC(F)(F)F
81426698,CC1=CC(=CC(=C1F)C(=O)O)S(=O)(=O)N[C@@H]2CONC2=O
81432990,CC(C)(C(=O)NOCC(F)(F)F)N
81432991,C(CN)C(=O)NOCC(F)(F)F
81433077,COCCONC(=O)C1CCNCC1
81433080,C1CNCCC1C(=O)NOCC(F)(F)F
81433167,C1=CC=C(C=C1)C[C@@H](C(=O)NOCC(F)(F)F)N
81433168,CSCC[C@@H](C(=O)NOCC(F)(F)F)N
81433256,C1CC(NC1)C(=O)NOCC(F)(F)F
81433257,CC(C(=O)NOCC(F)(F)F)N
81433339,CC(C)NCCC(=O)NOCC(F)(F)F
81433340,C1CC(CCC1C(=O)NOCC(F)(F)F)N
81433426,C1=CC=C(C=C1)CC(C(=O)NOCC(F)(F)F)N
81433427,C1=CC(=CC=C1CN)C(=O)NOCC(F)(F)F
81433518,C1CCC(C1)(C(=O)NOCC(F)(F)F)N
81433519,C1C(NCC2=CC=CC=C21)C(=O)NOCC(F)(F)F
81433604,CCC(C(=O)NOCC(F)(F)F)N
81433605,C1=CC=C(C=C1)C(C(=O)NOCC(F)(F)F)N
81433695,C1=CC=C(C=C1)C[C@H](C(=O)NOCC(F)(F)F)N
81433696,C[C@H](C(=O)NOCC(F)(F)F)N
81433791,C1C[C@H](NC1)C(=O)NOCC(F)(F)F
81433792,CCCC(C(=O)NOCC(F)(F)F)N
81433881,C1CC(CNC1)C(=O)NOCC(F)(F)F
81433882,C1=CC=C2C=C(C(=CC2=C1)C(=O)NOCC(F)(F)F)N
81433978,CC[C@@H](C(=O)NOCC(F)(F)F)N
81433979,CC(C)C(C(=O)NOCC(F)(F)F)N
81434071,C1CCC(CC1)(C(=O)NOCC(F)(F)F)N
81434072,CC(C)[C@@H](C(=O)NOCC(F)(F)F)N
81434161,C1C(NCS1)C(=O)NOCC(F)(F)F
81434162,C(CC(=O)NOCC(F)(F)F)CN
81434254,C1=CC=C(C=C1)[C@H](C(=O)NOCC(F)(F)F)N
81434255,C1CCNC(C1)C(=O)NOCC(F)(F)F
81434345,C1CCC2C(C1)CC(N2)C(=O)NOCC(F)(F)F
