Code,Average IC50,Bioactivity,SMILES,INCHI-KEY
710601,433,inactive,ONC(c1cnc(N(C2)C[C@@H](C3)[C@H]2CN3S(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)(=O)=O)nc1)=O,PGBUAHSKIIRDRA-TXEJJXNPSA-N
710500,64,active,ONC(c1cnc(N(C2)C[C@@H](C3)[C@H]2CN3S(c2cc3ccccc3cc2)(=O)=O)nc1)=O,PRIUJKXYEBCDBF-HDICACEKSA-N
1162326,32,active,ONC(c1cnc(N(C2)CC3C2C3CNCc2cc3ccccc3cc2)nc1)=O,IMVLSEFJGHVVTQ-UHFFFAOYSA-N
592380,7,active,ONC(c1cnc(N(CC2)CCN2C(/C=C/c2ccccc2)C(N2CCOCC2)=O)nc1)=O,WDNIARNXVUISAD-VOTSOKGWSA-N
418251,3500,inactive,ONC(c1cnc(N(CC2)CCN2C(c2ccccc2)=O)[s]1)=O,SICOHPOOEVDKFF-UHFFFAOYSA-N
418253,32000,inactive,ONC(c1cnc(N(CC2)CCN2C(Cc2ccccc2)=O)[s]1)=O,DJCQNVKFKIZHMT-UHFFFAOYSA-N
592372,11,active,ONC(c1cnc(N(CC2)CCN2C(CN2CCOCC2)/C=C/c2ccccc2)nc1)=O,IDXZLMIYGOBMPS-VOTSOKGWSA-N
418237,200,active,ONC(c1cnc(N(CC2)CCN2S(c(cc2)ccc2-c2ccccc2)(=O)=O)[s]1)=O,NDDBGRAAXATVPM-UHFFFAOYSA-N
418246,150,active,ONC(c1cnc(N(CC2)CCN2S(c(cc2)ccc2F)(=O)=O)[s]1)=O,WFYBTESVTKBMEB-UHFFFAOYSA-N
418230,1200,inactive,ONC(c1cnc(N(CC2)CCN2S(c(cc2)ccc2OC(F)(F)F)(=O)=O)[s]1)=O,PUEIPAZPNFIMBW-UHFFFAOYSA-N
418228,220,active,ONC(c1cnc(N(CC2)CCN2S(c2cc3ccccc3cc2)(=O)=O)[s]1)=O,SGGNCDFJUATHLZ-UHFFFAOYSA-N
592384,6,active,ONC(c1cnc(N(CC2)CCN2S(c2cc3ccccc3cc2)(=O)=O)nc1)=O,MUTBJZVSRNUIHA-UHFFFAOYSA-N
418240,2600,inactive,ONC(c1cnc(N(CC2)CCN2S(c2ccc(C(F)(F)F)cc2)(=O)=O)[s]1)=O,KPDDJYNSRQPTKP-UHFFFAOYSA-N
418243,570,inactive,ONC(c1cnc(N(CC2)CCN2S(c2ccccc2)(=O)=O)[s]1)=O,VIXYFHCVTWUEOQ-UHFFFAOYSA-N
710710,12,active,ONC(c1cnc(N2C[C@H](CN(C3)C(c4cc5ccccc5cc4)=O)[C@H]3C2)nc1)=O,LOWILHBHMVLGAV-KDURUIRLSA-N
710711,122,active,ONC(c1cnc(N2C[C@H](CN(C3)C(CCCOc4ccccc4)=O)[C@H]3C2)nc1)=O,LSORFKXQEWLGFM-CALCHBBNSA-N
709271,42,active,ONC(c1cnc(N2C[C@H](CN(Cc(cc3)ccc3Cl)C3)[C@H]3C2)nc1)=O,BGPNDFOLJOUNJE-GASCZTMLSA-N
709163,50,active,ONC(c1cnc(N2C[C@H](CN(Cc3cc(Cl)cc(Cl)c3)C3)[C@H]3C2)nc1)=O,RGATYWGNQXBRFV-OKILXGFUSA-N
709378,13,active,ONC(c1cnc(N2C[C@H](CN(Cc3cc4ccccc4cc3)C3)[C@H]3C2)nc1)=O,KPGKJQJLWZJYMJ-BGYRXZFFSA-N
592386,1.5,active,ONC(c1cnc(N2CCN(Cc3cc4ccccc4cc3)CC2)nc1)=O,XCYPPRCLPXVRLG-UHFFFAOYSA-N
1179727,73000,inactive,ONC(CC(CCCCC(Nc1ccccc1)=O)c1ccccc1)=O,LJBLCEPNQUYRSP-UHFFFAOYSA-N
1352193,407.5,inactive,ONC(CCc(cc1)cc(cc2)c1[n]2S(c1ccccc1)(=O)=O)=O,OZHCPGPUQWHXJS-UHFFFAOYSA-N
238265,670,inactive,ONC(CCc(cc1)ccc1NC(Cc1ccccc1)=O)=O,DQIPOWGRCAHTJS-UHFFFAOYSA-N
238264,865,inactive,ONC(CCc(cc1)ccc1NC(CCCc1ccccc1)=O)=O,HPUDPTOVKTZESW-UHFFFAOYSA-N
2334553,65000,inactive,ONC(CCC(CCCC(Nc1ccccc1)=O)c1ccccc1)=O,CKQYXRXVDRHVDK-UHFFFAOYSA-N
2323896,62000,inactive,ONC(CCC(CCCC(Nc1ccccc1)=O)Cc1ccccc1)=O,PIGOQJKXERKEJZ-UHFFFAOYSA-N
2169498,100,active,ONC(CCC(NCc1nccc(Oc(cc2)ccc2NC(Nc(cc2)cc(C(F)(F)F)c2Cl)=O)c1)=O)=O,YAPOSAQLNWDMHE-UHFFFAOYSA-N
415871,450,inactive,ONC(CCC1=CCCN(Cc(cc2)ccc2Br)C1=O)=O,CKWNSKJXQBCPLK-UHFFFAOYSA-N
415865,560,inactive,ONC(CCC1=CCCN(Cc(cc2)ccc2F)C1=O)=O,VAKBWGUVTJBJPE-UHFFFAOYSA-N
415898,510,inactive,ONC(CCC1=CCCN(Cc(cc2)ccc2NC(c2ccccc2)=O)C1=O)=O,KGSJQUCKNSGFEP-UHFFFAOYSA-N
353996,670,inactive,ONC(CCC1=CCCN(Cc2ccccc2)C1=O)=O,VTRRKLMLQRXLMP-UHFFFAOYSA-N
415879,230,active,ONC(CCC1=CCCN(CCc(cc2)ccc2-c2ccccc2)C1=O)=O,ZSKDTUAZLLGDTD-UHFFFAOYSA-N
415890,37,active,ONC(CCC1=CCCN(CCc2cc3ccccc3cc2)C1=O)=O,BCTKRMDISVXKHP-UHFFFAOYSA-N
415887,320,inactive,ONC(CCC1=CCCN(CCc2cccc3ccccc23)C1=O)=O,MMYXYDQKLLBKMP-UHFFFAOYSA-N
353997,350,inactive,ONC(CCC1=CCCN(CCc2ccccc2)C1=O)=O,PMJZRLCAKPWBMS-UHFFFAOYSA-N
415892,270,inactive,ONC(CCC1=CCCN(CCCc(cc2)ccc2-c2ccccc2)C1=O)=O,VPXIZIDZOFLNMS-UHFFFAOYSA-N
415894,30,active,ONC(CCC1=CCCN(CCCc2cc3ccccc3cc2)C1=O)=O,WCYNFXLLBUXAKP-UHFFFAOYSA-N
378527,270,inactive,ONC(CCC1=CCCN(CCCc2ccccc2)C1=O)=O,QVZVOPUKMAJJHD-UHFFFAOYSA-N
415895,200,active,ONC(CCC1=CCCN(CCCCc(cc2)ccc2-c2ccccc2)C1=O)=O,ZRAYNGLKWKDRGR-UHFFFAOYSA-N
415896,110,active,ONC(CCC1=CCCN(CCCCc2cccc3ccccc23)C1=O)=O,CEYJRRHUQUWSFR-UHFFFAOYSA-N
378528,130,active,ONC(CCC1=CCCN(CCCCc2ccccc2)C1=O)=O,IQKQOGJGXHVVNI-UHFFFAOYSA-N
1138189,1390,inactive,ONC(CCCC(CC1)CCN1C(c1ccccc1)=O)=O,SIRSPPXZWMMTQY-UHFFFAOYSA-N
1138190,260,inactive,ONC(CCCC(CC1)CCN1C(Cc1ccccc1)=O)=O,BTBHLVARBASTIO-UHFFFAOYSA-N
1138191,100,active,ONC(CCCC(CC1)CCN1C(Nc1ccccc1)=O)=O,HUMIXIBITBNDHE-UHFFFAOYSA-N
1138192,90,active,ONC(CCCC(CC1)CCN1C(NCc1ccccc1)=O)=O,YHGLEBNSCHQGHL-UHFFFAOYSA-N
1249540,173,active,ONC(CCCC(CC1)CCN1S(c(cccc1)c1Cl)(=O)=O)=O,XUNUNGRNKHMOHY-UHFFFAOYSA-N
1249632,213,active,ONC(CCCC(CC1)CCN1S(c1cc(-c2cnc[o]2)ccc1)(=O)=O)=O,KWNWULBSEOJBID-UHFFFAOYSA-N
1249639,128,active,ONC(CCCC(CC1)CCN1S(c1cc2ccccc2cc1)(=O)=O)=O,XHWFWAWCHFDPAQ-UHFFFAOYSA-N
1249640,181,active,ONC(CCCC(CC1)CCN1S(c1cccc2ccccc12)(=O)=O)=O,HRNWQJXIALRVME-UHFFFAOYSA-N
1138188,540,inactive,ONC(CCCC(CC1)CCN1S(c1ccccc1)(=O)=O)=O,RYBSDRNXLWAWKT-UHFFFAOYSA-N
1138187,840,inactive,ONC(CCCC(CC1)CCN1S(Cc1ccccc1)(=O)=O)=O,NBRPFYMLOZGWRR-UHFFFAOYSA-N
2180783,100,active,ONC(CCCC(Nc1nccc(Oc(cc2)ccc2NC(Nc(cc2)cc(C(F)(F)F)c2Cl)=O)c1)=O)=O,ZGXVTUVXPVZJJO-UHFFFAOYSA-N
2114460,100,active,ONC(CCCC(NCc1nccc(Oc(cc2)ccc2NC(Nc(cc2)cc(C(F)(F)F)c2Cl)=O)c1)=O)=O,KFZHBLDUNHBUDC-UHFFFAOYSA-N
2439072,569,inactive,ONC(CCCC[n]1ncc(Nc(nc2)nc(Nc(cc3)ccc3F)c2Cl)c1)=O,BOTYCIDCULWABO-UHFFFAOYSA-N
507176,110,active,ONC(CCCC[n]1nnc(-c2ccccc2)c1)=O,ZTCDJRLFCRTGMO-UHFFFAOYSA-N
378530,3210,inactive,ONC(CCCC1=CCCN(CCCc2ccccc2)C1=O)=O,KHVZGSOUKKFYJU-UHFFFAOYSA-N
2080220,925,inactive,ONC(CCCc1c[s]c(/C=C/c2ccccc2)n1)=O,HJPIJALRLZVGMS-MDZDMXLPSA-N
1444282,344,inactive,ONC(CCCCC(CC(Nc1ccccc1)=O)c1ccccc1)=O,VGBVFCDAFYGPPV-UHFFFAOYSA-N
132457,2580,inactive,ONC(CCCCc(cc1)ccc1Cl)=O,PRMXJXDYJXBBPT-UHFFFAOYSA-N
1840395,848,inactive,ONC(CCCCC(N(C/C=C/CCOc1cc(-c2ccnc(N3)n2)ccc1)Cc1cc3ccc1)=O)=O,PHSIYDUUMNRJIN-DAFODLJHSA-N
1840401,402,inactive,ONC(CCCCC(N(C/C=C/COCc1cc(-c2ccnc(N3)n2)ccc1)Cc1cc3ccc1)=O)=O,DVTLFDHKOVVHMP-ONEGZZNKSA-N
1964966,935,inactive,ONC(CCCCC(Nc(cc1)cc(/C2=C/c3ccc[nH]3)c1NC/2=O)=O)=O,HGMBPYABKCFTMP-UHFFFAOYSA-N
2158148,1000,inactive,ONC(CCCCC(Nc1nccc(Oc(cc2)ccc2NC(Nc(cc2)cc(C(F)(F)F)c2Cl)=O)c1)=O)=O,UIYWOORYJIHZGK-UHFFFAOYSA-N
2193893,100,active,ONC(CCCCC(NCc1nccc(Oc(cc2)ccc2NC(Nc(cc2)cc(C(F)(F)F)c2Cl)=O)c1)=O)=O,HWANTJWYJQWTHI-UHFFFAOYSA-N
329719,96260,inactive,ONC(CCCCC(NCCCCN(Cc(cccc1)c1-c1ccccc1)Cc(cccc1)c1-c1ccccc1)=O)=O,FQLRJVGDNRXIME-UHFFFAOYSA-N
329708,83660,inactive,ONC(CCCCC(NCCCCNCc(cccc1)c1-c1ccccc1)=O)=O,CJVKHVQCYXPITO-UHFFFAOYSA-N
549267,80250,inactive,ONC(CCCCC(NCCCNCCCCNCCC(c1ccccc1)c1ccccc1)=O)=O.Br,NEZGDJBIBLBTOI-UHFFFAOYSA-N
549244,58970,inactive,ONC(CCCCC(NCCCNCCCNCCCNCCCNCC1CCCCCC1)=O)=O.Br,CVNKDSWGBUDJOO-UHFFFAOYSA-N
161768,2,active,ONC(CCCCC[C@@H](C(N[C@@H](Cc1ccccc1)C(N[C@@H](Cc1ccccc1)C(N1[C@@H]2CCC1)=O)=O)=O)NC2=O)=O,FQWUNUXAOHTLLG-ASDGIDEWSA-N
2396705,2,active,ONC(CCCCC[n]1ncc(Nc(nc2)nc(Nc(cc3)ccc3Cl)c2Cl)c1)=O,MTOQNLGMTJOJOF-UHFFFAOYSA-N
2434449,26,active,ONC(CCCCC[n]1ncc(Nc(nc2)nc(Nc(cc3)ccc3F)c2Cl)c1)=O,JHAWARWGHKZRPV-UHFFFAOYSA-N
2430354,18,active,ONC(CCCCC[n]1ncc(Nc(nc2)nc(Nc(cccc3)c3Cl)c2Cl)c1)=O,HWXIALUKOFRCLZ-UHFFFAOYSA-N
2369238,4,active,ONC(CCCCC[n]1ncc(Nc(nc2)nc(Nc3cc(Cl)ccc3)c2Cl)c1)=O,YYHKZYUSQGJNLC-UHFFFAOYSA-N
507040,52.4,active,ONC(CCCCC[n]1nnc(-c(cc2)ccc2-c2ccccc2)c1)=O,SNKOKHBUULGBNB-UHFFFAOYSA-N
507044,2.3,active,ONC(CCCCC[n]1nnc(-c(cc2)ccc2-c2ccncc2)c1)=O,OQRBVOGTTSJGCK-UHFFFAOYSA-N
507043,162.6,active,ONC(CCCCC[n]1nnc(-c(cccc2)c2-c2ccccc2)c1)=O,CEUBUXKVPMOAJK-UHFFFAOYSA-N
507041,1.9,active,ONC(CCCCC[n]1nnc(-c2cc(-c3ccccc3)ccc2)c1)=O,YLQFHROXRNFGMC-UHFFFAOYSA-N
507058,151.5,active,ONC(CCCCC[n]1nnc(-c2cc3ncccc3cc2)c1)=O,RMXANRSGRNRJKN-UHFFFAOYSA-N
507030,31.7,active,ONC(CCCCC[n]1nnc(-c2ccc[s]2)c1)=O,JBAWPQLOLZSTFH-UHFFFAOYSA-N
507177,14.2,active,ONC(CCCCC[n]1nnc(-c2ccccc2)c1)=O,MDPVMJQPBSSYQH-UHFFFAOYSA-N
507190,112.5,active,ONC(CCCCC[n]1nnc(-c2ccncc2)c1)=O,KPLBKCMGJNBZQX-UHFFFAOYSA-N
507181,287.2,inactive,ONC(CCCCC[n]1nnc(-c2cnccc2)c1)=O,RRSQEJACBCSCCC-UHFFFAOYSA-N
507057,2.1,active,ONC(CCCCC[n]1nnc(-c2nc3ccccc3cc2)c1)=O,JWUHKTNRDGCBSE-UHFFFAOYSA-N
507191,67.6,active,ONC(CCCCC[n]1nnc(-c2ncccc2)c1)=O,GTLHXYFEKZCSHL-UHFFFAOYSA-N
520871,1200,inactive,ONC(CCCCCC(N(Cc1ccccc1)C(Cc1ccccc1)C(NC1CCCCC1)=O)=O)=O,JLKJOXUOSGXKTK-UHFFFAOYSA-N
2393384,1570,inactive,ONC(CCCCCC(NC(Cc1c[nH]c2c1cccc2)C(Nc(cc1)ccc1Cl)=O)=O)=O,HNQOXTGAWZSHLT-UHFFFAOYSA-N
2155495,100,active,ONC(CCCCCC(Nc1nccc(Oc(cc2)ccc2NC(Nc(cc2)cc(C(F)(F)F)c2Cl)=O)c1)=O)=O,XJCWEFMHGBZXRV-UHFFFAOYSA-N
2432919,40,active,ONC(CCCCCC[n]1ncc(Nc(nc2)nc(N3CCCCC3)c2Cl)c1)=O,RJJTZYSKIBYNSU-UHFFFAOYSA-N
2426891,37,active,ONC(CCCCCC[n]1ncc(Nc(nc2)nc(N3CCOCC3)c2Cl)c1)=O,KYNXXBBPAHEGTK-UHFFFAOYSA-N
2446244,2,active,ONC(CCCCCC[n]1ncc(Nc(nc2)nc(Nc(cc3)ccc3Cl)c2Cl)c1)=O,QZZCBJMHOODNJW-UHFFFAOYSA-N
2392132,3,active,ONC(CCCCCC[n]1ncc(Nc(nc2)nc(Nc(cc3)ccc3F)c2Cl)c1)=O,JDVCERWFXFQHLD-UHFFFAOYSA-N
2408651,3,active,ONC(CCCCCC[n]1ncc(Nc(nc2)nc(Nc(cc3)ccc3F)c2F)c1)=O,CCGTZVGZDKFRHE-UHFFFAOYSA-N
2404045,10,active,ONC(CCCCCC[n]1ncc(Nc(nc2)nc(Nc(cccc3)c3Cl)c2Cl)c1)=O,HUFMIDSGMTUTRL-UHFFFAOYSA-N
2378719,20,active,ONC(CCCCCC[n]1ncc(Nc(nc2)nc(Nc3cc(Cl)ccc3)c2Cl)c1)=O,FFQLSSOAWSFFMY-UHFFFAOYSA-N
2373068,13,active,ONC(CCCCCC[n]1ncc(Nc(nc2)nc(NC3CC3)c2Cl)c1)=O,JRQZWNGXFUQYOS-UHFFFAOYSA-N
2350471,19,active,ONC(CCCCCC[n]1ncc(Nc(nc2)nc(Nc3ccccc3)c2Cl)c1)=O,ZJQBOUFZLSVUBC-UHFFFAOYSA-N
2451448,41,active,ONC(CCCCCC[n]1ncc(Nc2ncc(C(F)(F)F)c(Nc(cc3)ccc3F)n2)c1)=O,FOHJZTVFTMYANI-UHFFFAOYSA-N
2348133,18,active,ONC(CCCCCC[n]1ncc(Nc2nccc(Nc(cc3)ccc3F)n2)c1)=O,HRMYEEYQEBQZKK-UHFFFAOYSA-N
507056,16.6,active,ONC(CCCCCC[n]1nnc(-c(cc2)ccc2-c2ccncc2)c1)=O,KYMAKPZTKUPPRK-UHFFFAOYSA-N
507042,5.4,active,ONC(CCCCCC[n]1nnc(-c2cc(-c3ccccc3)ccc2)c1)=O,XUCYDFOPYHKDHT-UHFFFAOYSA-N
507178,9.6,active,ONC(CCCCCC[n]1nnc(-c2ccccc2)c1)=O,XLYWAZNXULUIKN-UHFFFAOYSA-N
598464,365.8,inactive,ONC(CCCCCC[n]1nnc(-c2cnccc2)c1)=O,SWXKWKXKYRFEFV-UHFFFAOYSA-N
507192,23.9,active,ONC(CCCCCC[n]1nnc(-c2ncccc2)c1)=O,BLWXEHLAHDBATF-UHFFFAOYSA-N
1840396,310,inactive,ONC(CCCCCCC(N(C/C=C/CCOc1cc(-c2ccnc(N3)n2)ccc1)Cc1cc3ccc1)=O)=O,IJOMTTFPAOSPTO-ZZXKWVIFSA-N
1840402,293,inactive,ONC(CCCCCCC(N(C/C=C/COCc1cc(-c2ccnc(N3)n2)ccc1)Cc1cc3ccc1)=O)=O,IBBQKUCOAKLFSA-AATRIKPKSA-N
520946,4400,inactive,ONC(CCCCCCC(N(Cc1ccccc1)C(Cc(cc1)ccc1-c1ccccc1)C(NCCc1ccccc1)=O)=O)=O,LDVBJYSPVMJGPJ-UHFFFAOYSA-N
1573110,180,active,ONC(CCCCCCC(N1c(cccc2)c2C(c2ccccc2)=NCC1)=O)=O,NHGNWJXVKSKUTQ-UHFFFAOYSA-N
1964964,117,active,ONC(CCCCCCC(Nc(cc1)cc(/C2=C/c3ccc[nH]3)c1NC/2=O)=O)=O,BYONQPGKUFXDPQ-UHFFFAOYSA-N
1576545,80,active,ONC(CCCCCCC(Nc(cc1)ccc1-c(cccc1)c1NC(C1NCCC1)=O)=O)=O,QOKZTCUJJXJNPS-UHFFFAOYSA-N
479372,52.5,active,ONC(CCCCCCC(Nc(cc1)ccc1-c1ccccc1)=O)=O,MIYLHRAVWYBTPV-UHFFFAOYSA-N
2721089,140,active,ONC(CCCCCCC(Nc(cc1)ccc1C(NC1CCNCC1)=O)=O)=O,JEKIGUMFKBKJDP-UHFFFAOYSA-N
2723441,230,active,ONC(CCCCCCC(Nc(cc1)ccc1C(NCCN1CCOCC1)=O)=O)=O,UQBWXXNAPYZZIS-UHFFFAOYSA-N
2441245,150,active,ONC(CCCCCCC(NC(Cc1c[nH]c2c1cccc2)C(Nc(cc1)ccc1Cl)=O)=O)=O,VVMDUDBIXQDAFV-UHFFFAOYSA-N
1053136,420,inactive,ONC(CCCCCCC(NC1(CC(C2)C3)CC3CC2C1)=O)=O,BKBWVGYLVWDHMZ-UHFFFAOYSA-N
273889,306,inactive,ONC(CCCCCCC(Nc1ccncc1)=O)=O,RJMOPRKLNDSPIG-UHFFFAOYSA-N
273911,200,active,ONC(CCCCCCC(Nc1cnccc1)=O)=O,PTJGLFIIZFVFJV-UHFFFAOYSA-N
479370,10.8,active,ONC(CCCCCCC(Nc1nc(-c2ccccc2)c[s]1)=O)=O,BDTAPZUZFJRPNM-UHFFFAOYSA-N
273940,248,inactive,ONC(CCCCCCC(Nc1ncccc1)=O)=O,UVYVSYPVDVIKCC-UHFFFAOYSA-N
2159354,100,active,ONC(CCCCCCC(NCc1nccc(Oc(cc2)ccc2NC(Nc(cc2)cc(C(F)(F)F)c2Cl)=O)c1)=O)=O,WYBDTTJRZBXIRY-UHFFFAOYSA-N
549186,26150,inactive,ONC(CCCCCCC(NCCCNCCCCNCCC(c1ccccc1)c1ccccc1)=O)=O.Br,JZTLOSPTFDJGRT-UHFFFAOYSA-N
644792,10000,inactive,ONC(CCCCCCC(Oc(cc1)ccc1C(SS1)=CC1=S)=O)=O,IKYITHIOQJZNAV-UHFFFAOYSA-N
2454439,38,active,ONC(CCCCCCC[n]1ncc(Nc(nc2)nc(Nc(cc3)ccc3F)c2Cl)c1)=O,ANEGWBSRMWKRAC-UHFFFAOYSA-N
598308,212.9,active,ONC(CCCCCCC[n]1nnc(-c(cc2)ccc2-c2ccncc2)c1)=O,HJRWXUGJNWREAQ-UHFFFAOYSA-N
598273,108.9,active,ONC(CCCCCCC[n]1nnc(-c2cc(-c3ccccc3)ccc2)c1)=O,XATISYRBEJVNLE-UHFFFAOYSA-N
598505,363.6,inactive,ONC(CCCCCCC[n]1nnc(-c2ccccc2)c1)=O,BINBEBYLQADFMB-UHFFFAOYSA-N
598425,425.8,inactive,ONC(CCCCCCC[n]1nnc(-c2cnccc2)c1)=O,UMKYIJCCKRUQPD-UHFFFAOYSA-N
207328,12,active,ONC(CCCCCCc1cnc(-c(cc2)ccc2-c2ccccc2)[o]1)=O,HLYPKXDQBACOJP-UHFFFAOYSA-N
206580,4.4,active,ONC(CCCCCCc1cnc(-c(cc2)ccc2Br)[o]1)=O,BBNBJJJZHDSVKH-UHFFFAOYSA-N
207292,23,active,ONC(CCCCCCc1cnc(-c(cc2)ccc2F)[o]1)=O,CTOHWOJSVVDRFQ-UHFFFAOYSA-N
207366,89,active,ONC(CCCCCCc1cnc(-c(cc2)ccc2OC(F)(F)F)[o]1)=O,JCUHJOPZDLCANH-UHFFFAOYSA-N
207418,13,active,ONC(CCCCCCc1cnc(-c2ccccc2)[o]1)=O,SWEMAKOLMDHTKE-UHFFFAOYSA-N
207249,11,active,ONC(CCCCCCc1nc(-c(cc2)ccc2-c2ccccc2)c[s]1)=O,VWBBPADKULAZAT-UHFFFAOYSA-N
207250,8.5,active,ONC(CCCCCCc1nc(-c(cc2)ccc2Br)c[s]1)=O,WWVJZJRNNPNVSW-UHFFFAOYSA-N
206677,74,active,ONC(CCCCCCc1nc(-c(cc2)ccc2OC(F)(F)F)c[s]1)=O,LVTOAHBMGQKUJU-UHFFFAOYSA-N
207152,4.3,active,ONC(CCCCCCc1nc(-c2cc3ccccc3cc2)c[s]1)=O,AZAMRNHHPDXYRI-UHFFFAOYSA-N
207248,42,active,ONC(CCCCCCc1nc(-c2ccc(C(F)(F)F)cc2)c[s]1)=O,AIBMQRSNQIFQAL-UHFFFAOYSA-N
206645,5.8,active,ONC(CCCCCCc1nc(-c2cccc(Br)c2)c[s]1)=O,OSNWZDUTDCCVCX-UHFFFAOYSA-N
207338,19,active,ONC(CCCCCCc1nc(-c2ccccc2)c[s]1)=O,ZCQUIFOQIMJOHM-UHFFFAOYSA-N
207367,6.8,active,ONC(CCCCCCc1ncc(-c(cc2)ccc2-c(cc2)ccc2Cl)[o]1)=O,GKBWWQHTKOYJBI-UHFFFAOYSA-N
206545,2.7,active,ONC(CCCCCCc1ncc(-c(cc2)ccc2Br)[o]1)=O,ATGGKVXMUBETTA-UHFFFAOYSA-N
207037,9.8,active,ONC(CCCCCCc1ncc(-c2ccccc2)[o]1)=O,HUKZXIATPPFLSE-UHFFFAOYSA-N
1840397,355,inactive,ONC(CCCCCCCC(N(C/C=C/CCOc1cc(-c2ccnc(N3)n2)ccc1)Cc1cc3ccc1)=O)=O,BHOCOSOMLRVDBJ-QPJJXVBHSA-N
1840403,334,inactive,ONC(CCCCCCCC(N(C/C=C/COCc1cc(-c2ccnc(N3)n2)ccc1)Cc1cc3ccc1)=O)=O,ZGLMOHGZOVHVIU-VOTSOKGWSA-N
2407520,170,active,ONC(CCCCCCCC(NC(Cc1c[nH]c2c1cccc2)C(Nc(cc1)ccc1Cl)=O)=O)=O,DLNJFCMGOKLQOA-UHFFFAOYSA-N
598274,147.7,active,ONC(CCCCCCCC[n]1nnc(-c2cc(-c3ccccc3)ccc2)c1)=O,RTJPNOWZBVXACQ-UHFFFAOYSA-N
598504,55.4,active,ONC(CCCCCCCC[n]1nnc(-c2ccccc2)c1)=O,LMRTUGRTNCWSFJ-UHFFFAOYSA-N
499847,28,active,ONC(CCCCCCCNC(c1cc2ccccc2cc1)=O)=O,HUACOPNZWJZPLY-UHFFFAOYSA-N
2183337,1000,inactive,ONC(CCCCCCCNC(c1nccc(Oc(cc2)ccc2NC(Nc(cc2)cc(C(F)(F)F)c2Cl)=O)c1)=O)=O,CERWAPHFSFOCEY-UHFFFAOYSA-N
2189801,100,active,ONC(CCCCCCCNCc1ccc(-c(cc23)ccc2ncnc3Nc(cc2)cc(Cl)c2OCc2cc(F)ccc2)[o]1)=O,PNEDVLBBOKUUCE-UHFFFAOYSA-N
2172698,100,active,ONC(CCCCCCCNCc1nccc(Oc(cc2)ccc2NC(Nc(cc2)cc(C(F)(F)F)c2Cl)=O)c1)=O,VXPCWUUVJHFKMV-UHFFFAOYSA-N
2521507,135.2,active,ONC(CCCCCCCOc(cc1)ccc1-c1c[s]c(N(C(/C2=N\Nc3ncc[s]3)=O)N=C/2c2ccccc2)n1)=O,BQJZFOBZHOGRLS-UHFFFAOYSA-N
2730033,20.1,active,ONC(CCCCCCCOc(cc1)ccc1-c1nc(ccc(-c2nc(cccc3)c3[nH]2)c2)c2[nH]1)=O,LFMDKPGWDJKFGP-UHFFFAOYSA-N
2725469,49.3,active,ONC(CCCCCCCOc(cc1)ccc1-c1nc(cccc2)c2[nH]1)=O,BFSKUCDLFZECFT-UHFFFAOYSA-N
1610021,490,inactive,ONC(CCCCCCCOc(cc1)ccc1-c1nc(N2CCOCC2)c2[s]ccc2n1)=O,REWDEMFTJVFGLJ-UHFFFAOYSA-N
2738480,7.3,active,ONC(CCCCCCCOc1cc(-c2nc(ccc(-c3nc(cccc4)c4[nH]3)c3)c3[nH]2)ccc1)=O,GOHSWCLTSSWQDR-UHFFFAOYSA-N
2721622,7.9,active,ONC(CCCCCCCOc1cc(-c2nc(cccc3)c3[nH]2)ccc1)=O,HTCBATPYJZDQAP-UHFFFAOYSA-N
1610022,610,inactive,ONC(CCCCCCCOc1cccc(-c2nc(N3CCOCC3)c3[s]ccc3n2)c1)=O,UNSHMTJYOAYQCX-UHFFFAOYSA-N
2504155,7,active,ONC(CCCCCCN(c(c(/C1=C2/Nc(cccc3)c3\C/2=N/O)ccc2)c2Cl)C/1=O)=O,KTDJBPNQACKBBF-UHFFFAOYSA-N
245142,357,inactive,ONC(CCCCCCN(C(c1c2cccc1)=O)C2=O)=O,JYOFQXAIOLYTQD-UHFFFAOYSA-N
2494291,4,active,ONC(CCCCCCN(c(ccc(Br)c1)c1/C1=C2/Nc(cccc3)c3\C/2=N/O)C/1=O)=O,YXEUIHHMBMAROZ-UHFFFAOYSA-N
2524808,3,active,ONC(CCCCCCN(c(ccc(Cl)c1)c1/C1=C2/Nc(cccc3)c3\C/2=N/O)C/1=O)=O,CWBDVVVWNSBGBD-UHFFFAOYSA-N
2518106,14,active,ONC(CCCCCCN(c(ccc(F)c1)c1/C1=C2/Nc(cccc3)c3\C/2=N/O)C/1=O)=O,BBAKVBFHVPPZPE-UHFFFAOYSA-N
2508524,22,active,ONC(CCCCCCN(c(cccc1)c1/C1=C2/Nc(cccc3)c3\C/2=N/O)C/1=O)=O,NAZSPZACGYYFEF-UHFFFAOYSA-N
1840394,87,active,ONC(CCCCCCN(C/C=C/CCOc1cc(-c2ccnc(N3)n2)ccc1)Cc1cc3ccc1)=O,ZIPPYYQACBCRLZ-ZZXKWVIFSA-N
1840400,159,active,ONC(CCCCCCN(C/C=C/COCc1cc(-c2ccnc(N3)n2)ccc1)Cc1cc3ccc1)=O,JYHCJPBDYPBEKW-AATRIKPKSA-N
